Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,Income_Error_Margin,_merge,Death_per_cap,imputed_death_per_cap
2005,MN,Carlton County,,33624.0,52858.0,1759.0,right_only,,0.00030399929712655307
2005,MN,Carver County,,83943.0,80280.0,2357.0,right_only,,0.00012311877307157428
2005,MN,Cass County,,28666.0,42445.0,1519.0,right_only,,0.0004669399127614324
2005,MN,Chippewa County,,12617.0,43956.0,2325.0,right_only,,0.0007015252026116632
2005,MN,Chisago County,,48599.0,64726.0,1869.0,right_only,,0.000256676754791368
2005,MN,Clay County,,53303.0,50057.0,2063.0,right_only,,0.000286285613951875
2005,MN,Clearwater County,,8235.0,39310.0,2226.0,right_only,,0.0008195801462788236
2005,MN,Cook County,,5297.0,49162.0,4073.0,right_only,,0.0007015252026116632
2005,MN,Cottonwood County,,11643.0,40292.0,1878.0,right_only,,0.00072632354770132
2005,MN,Crow Wing County,,59730.0,44659.0,1328.0,right_only,,0.00017319878428411655
2005,MN,Dodge County,,19243.0,64438.0,2336.0,right_only,,0.0003122328976837925
2005,MN,Douglas County,,35160.0,46789.0,1660.0,right_only,,0.00031085414121814845
2005,MN,Faribault County,,15144.0,41631.0,1951.0,right_only,,0.0006436347774740692
2005,MN,Fillmore County,,21081.0,45888.0,1958.0,right_only,,0.0004923045899646078
2005,MN,Freeborn County,,31479.0,43090.0,1919.0,right_only,,0.00030851089095721855
2005,MN,Goodhue County,,45222.0,56366.0,2196.0,right_only,,0.0002441799752164186
2005,MN,Grant County,,6058.0,41697.0,2445.0,right_only,,0.0008195801462788236
2005,MN,Houston County,,19647.0,50855.0,2360.0,right_only,,0.00041613064319575037
2005,MN,Hubbard County,,18660.0,45066.0,1461.0,right_only,,0.0004923045899646078
2005,MN,Isanti County,,37209.0,57260.0,2267.0,right_only,,0.0003097032752993487
2005,MN,Itasca County,,44079.0,45621.0,1854.0,right_only,,0.00034845493284661023
2005,MN,Jackson County,,10918.0,46869.0,2677.0,right_only,,0.0007015252026116632
2005,MN,Kanabec County,,16007.0,45672.0,1818.0,right_only,,0.0005766023928084367
2005,MN,Kandiyohi County,,40936.0,49512.0,2058.0,right_only,,0.0002886671455620985
2005,MN,Kittson County,,4721.0,47568.0,3615.0,right_only,,0.0007015252026116632
2005,MN,Koochiching County,,13701.0,39571.0,3483.0,right_only,,0.00072632354770132
2005,MN,Lac qui Parle County,,7456.0,45550.0,2038.0,right_only,,0.0007015252026116632
2005,MN,Lake County,,10896.0,46765.0,4826.0,right_only,,0.0007015252026116632
2005,MN,Lake of the Woods County,,4260.0,46080.0,5140.0,right_only,,0.0007015252026116632
2005,MN,Le Sueur County,,27120.0,57477.0,2183.0,right_only,,0.0003122328976837925
2005,MN,Lincoln County,,5963.0,44672.0,2432.0,right_only,,0.0007015252026116632
2005,MN,Lyon County,,24756.0,46872.0,2586.0,right_only,,0.0003982998366897257
2005,MN,McLeod County,,36331.0,58544.0,2189.0,right_only,,0.0003145465424062219
2005,MN,Mahnomen County,,5074.0,38523.0,2756.0,right_only,,0.0008195801462788236
2005,MN,Marshall County,,9727.0,48565.0,1731.0,right_only,,0.0007015252026116632
2005,MN,Martin County,,20714.0,43960.0,2173.0,right_only,,0.0004923045899646078
2005,MN,Meeker County,,23064.0,51173.0,1474.0,right_only,,0.00041613064319575037
2005,MN,Mille Lacs County,,25488.0,45273.0,1363.0,right_only,,0.00045760380595399566
2005,MN,Morrison County,,32444.0,47085.0,1707.0,right_only,,0.0003266040154986931
2005,MN,Mower County,,38192.0,44497.0,2249.0,right_only,,0.00035390898407641476
2005,MN,Murray County,,8694.0,45657.0,2861.0,right_only,,0.0007015252026116632
2005,MN,Nicollet County,,30964.0,57540.0,2552.0,right_only,,0.0003067775750179752
2005,MN,Nobles County,,20248.0,43040.0,1842.0,right_only,,0.0004923045899646078
2005,MN,Norman County,,6843.0,41784.0,1995.0,right_only,,0.0008195801462788236
2005,MN,Olmsted County,,135071.0,64090.0,1297.0,right_only,,0.00012854134105117548
2005,MN,Otter Tail County,,56967.0,43478.0,896.0,right_only,,0.00022752449109374106
2005,MN,Pennington County,,13593.0,44926.0,4079.0,right_only,,0.0006549584174351721
2005,MN,Pine County,,27923.0,43938.0,1849.0,right_only,,0.0004218559329735158
2005,MN,Pipestone County,,9265.0,40589.0,2106.0,right_only,,0.0008195801462788236
2005,MN,Polk County,,30733.0,47233.0,2243.0,right_only,,0.0003466897057681902
2005,MN,Pope County,,11061.0,47196.0,1716.0,right_only,,0.0007015252026116632
2005,MN,Red Lake County,,4225.0,47835.0,2787.0,right_only,,0.0007015252026116632
2005,MN,Redwood County,,15756.0,44181.0,1386.0,right_only,,0.0006549584174351721
2005,MN,Renville County,,16501.0,47623.0,1484.0,right_only,,0.0004923045899646078
2005,MN,Rice County,,60544.0,58771.0,1780.0,right_only,,0.00021067027321514868
2005,MN,Rock County,,9429.0,45411.0,2289.0,right_only,,0.0007015252026116632
2005,MN,Roseau County,,16201.0,49400.0,1991.0,right_only,,0.0004923045899646078
2005,MN,St. Louis County,,196553.0,44941.0,700.0,right_only,,0.00015122530877876387
2005,MN,Scott County,,118503.0,82190.0,1724.0,right_only,,0.00010063114040109706
2005,MN,Sherburne County,,81224.0,71704.0,1941.0,right_only,,0.00013925129764051048
2005,MN,Sibley County,,14969.0,51449.0,1342.0,right_only,,0.0004923045899646078
2005,MN,Stearns County,,142821.0,51779.0,921.0,right_only,,0.00011893583801195631
2005,MN,Steele County,,35580.0,55321.0,1930.0,right_only,,0.0003097032752993486
2005,MN,Stevens County,,9733.0,47055.0,5428.0,right_only,,0.0007015252026116632
2005,MN,Swift County,,10379.0,41486.0,3343.0,right_only,,0.000701525202611663
2005,MN,Todd County,,24038.0,42927.0,1431.0,right_only,,0.00047447378345858316
2005,MN,Traverse County,,3807.0,41287.0,1934.0,right_only,,0.0008195801462788236
2005,MN,Wabasha County,,21754.0,51112.0,1405.0,right_only,,0.00041613064319575037
2005,MN,Wadena County,,13446.0,34686.0,2141.0,right_only,,0.0008881578322835034
2005,MN,Waseca County,,19289.0,50552.0,2059.0,right_only,,0.0004754346124600203
2005,MN,Washington County,,217534.0,79109.0,1196.0,right_only,,0.00011499436138040313
2005,MN,Watonwan County,,11204.0,44228.0,2554.0,right_only,,0.0007015252026116632
2005,MN,Wilkin County,,6634.0,48692.0,4628.0,right_only,,0.0007015252026116632
2005,MN,Winona County,,49570.0,44217.0,1944.0,right_only,,0.00021666559695787484
2005,MN,Wright County,,109628.0,67963.0,1628.0,right_only,,0.00016326698647656346
2005,MN,Yellow Medicine County,,10277.0,50288.0,2724.0,right_only,,0.0006166352197265095
2005,MS,Adams County,,31741.0,27096.0,1499.0,right_only,,0.00036843965011511373
2005,MS,Alcorn County,,35075.0,32342.0,2027.0,right_only,,0.000305425214255965
2005,MS,Amite County,,13345.0,27615.0,4147.0,right_only,,0.000859173291593156
2005,MS,Attala County,,19298.0,28508.0,1978.0,right_only,,0.000694168326831854
2005,MS,Benton County,,7876.0,29202.0,5777.0,right_only,,0.0009196850058323415
2005,MS,Bolivar County,,37567.0,26005.0,1464.0,right_only,,0.0004997483249886148
2005,MS,Calhoun County,,14531.0,28484.0,2969.0,right_only,,0.0006926240749343199
2005,MS,Carroll County,,10261.0,29290.0,3871.0,right_only,,0.0009196850058323415
2005,MS,Chickasaw County,,19088.0,30092.0,3783.0,right_only,,0.000694168326831854
2005,MS,Choctaw County,,9267.0,30994.0,2203.0,right_only,,0.0010329885557351147
2005,MS,Claiborne County,,11272.0,24150.0,4719.0,right_only,,0.0008942500074502172
2005,MS,Clarke County,,17321.0,29103.0,3055.0,right_only,,0.000718076059754965
2005,MS,Clay County,,21104.0,31727.0,2523.0,right_only,,0.0005577951310505402
2005,MS,Coahoma County,,28265.0,24726.0,1785.0,right_only,,0.0006802651153549726
2005,MS,Copiah County,,28909.0,36637.0,2308.0,right_only,,0.00040662860825166477
2005,MS,Covington County,,20028.0,32456.0,3481.0,right_only,,0.0005739704649926233
2005,MS,DeSoto County,,136134.0,59418.0,1420.0,right_only,,0.00011441341608120054
2005,MS,Forrest County,,75726.0,34448.0,2150.0,right_only,,0.00024079226307102716
2005,MS,Franklin County,,8194.0,33324.0,3578.0,right_only,,0.0008717464511942562
2005,MS,George County,,20856.0,45492.0,3101.0,right_only,,0.0004923045899646078
2005,MS,Greene County,,13133.0,40828.0,3802.0,right_only,,0.0007015252026116632
2005,MS,Grenada County,,22726.0,32901.0,2598.0,right_only,,0.000523658815919736
2005,MS,Hinds County,,248970.0,39215.0,1176.0,right_only,,5.8807742625028896e-05
2005,MS,Holmes County,,20597.0,21375.0,1056.0,right_only,,0.0009100851643524064
2005,MS,Humphreys County,,10156.0,25131.0,2681.0,right_only,,0.0009306999730961246
2005,MS,Issaquena County,,1817.0,21360.0,5093.0,right_only,,0.0009306999730961246
2005,MS,Itawamba County,,23014.0,37588.0,2462.0,right_only,,0.000470008986184162
2005,MS,Jasper County,,17811.0,30177.0,4045.0,right_only,,0.000694168326831854
2005,MS,Jefferson County,,9089.0,24304.0,5304.0,right_only,,0.0009306999730961246
2005,MS,Jefferson Davis County,,12835.0,25986.0,2694.0,right_only,,0.0008775335745573324
2005,MS,Jones County,,65915.0,36017.0,1203.0,right_only,,0.0002166955927056864
2005,MS,Kemper County,,10200.0,25649.0,2574.0,right_only,,0.0009306999730961246
2005,MS,Lafayette County,,41316.0,39080.0,2585.0,right_only,,0.0002824685266461532
2005,MS,Lamar County,,44164.0,48048.0,2403.0,right_only,,0.0002270852866723046
2005,MS,Lauderdale County,,77151.0,33926.0,1614.0,right_only,,0.00027185323159414806
2005,MS,Lawrence County,,13243.0,35593.0,4904.0,right_only,,0.00072632354770132
2005,MS,Leake County,,22421.0,31986.0,2691.0,right_only,,0.0005577951310505404
2005,MS,Lee County,,78213.0,39049.0,1604.0,right_only,,0.00014098359786786008
2005,MS,Leflore County,,35284.0,22020.0,1956.0,right_only,,0.0003912805842117592
2005,MS,Lincoln County,,33645.0,38405.0,2772.0,right_only,,0.0003431516182351279
2005,MS,Lowndes County,,59481.0,37607.0,2209.0,right_only,,0.0002733645753464165
2005,MS,Madison County,,84406.0,59585.0,2543.0,right_only,,0.00014209038110913334
2005,MS,Marion County,,25069.0,31332.0,1386.0,right_only,,0.0005969260931891687
2005,MS,Marshall County,,35733.0,34183.0,3171.0,right_only,,0.0004116318089567152
2005,MS,Monroe County,,37200.0,35685.0,2017.0,right_only,,0.0005293274046223835
2005,MS,Montgomery County,,11597.0,31488.0,2643.0,right_only,,0.0010329885557351147
2005,MS,Neshoba County,,29698.0,34905.0,2517.0,right_only,,0.00038407978194406945
2005,MS,Newton County,,22022.0,36154.0,2135.0,right_only,,0.0007663085464148976
2005,MS,Noxubee County,,11951.0,22178.0,2786.0,right_only,,0.0008594230260536518
2005,MS,Oktibbeha County,,42443.0,30320.0,2684.0,right_only,,0.00031099875903952263
2005,MS,Panola County,,34928.0,34030.0,2608.0,right_only,,0.00039463893030576976
2005,MS,Perry County,,11999.0,38887.0,2426.0,right_only,,0.00072632354770132
2005,MS,Pike County,,38633.0,30779.0,1747.0,right_only,,0.0004070042197311591
2005,MS,Pontotoc County,,28166.0,38420.0,3834.0,right_only,,0.0004467001923261455
2005,MS,Prentiss County,,25653.0,31262.0,2117.0,right_only,,0.00046431786699005023
2005,MS,Quitman County,,9283.0,24169.0,1792.0,right_only,,0.0009026905978622345
2005,MS,Rankin County,,131367.0,54028.0,1656.0,right_only,,0.00013663440106090783
2005,MS,Scott County,,28843.0,35765.0,2348.0,right_only,,0.00040662860825166477
2005,MS,Sharkey County,,5912.0,30129.0,4348.0,right_only,,0.0009196850058323415
2005,MS,Simpson County,,27841.0,36739.0,3236.0,right_only,,0.0004416577435746433
2005,MS,Smith County,,15951.0,37176.0,3550.0,right_only,,0.0006381699998806584
2005,MS,Stone County,,14715.0,43728.0,6057.0,right_only,,0.0006549584174351721
2005,MS,Sunflower County,,31349.0,25012.0,1818.0,right_only,,0.00047533365811159396
2005,MS,Tallahatchie County,,13826.0,24668.0,2390.0,right_only,,0.0007922272275773234
2005,MS,Tate County,,26313.0,41102.0,2143.0,right_only,,0.00043967764054395216
2005,MS,Tippah County,,21221.0,32109.0,3499.0,right_only,,0.0005577951310505402
2005,MS,Tishomingo County,,18932.0,30211.0,1972.0,right_only,,0.000694168326831854
2005,MS,Tunica County,,10165.0,29994.0,3368.0,right_only,,0.0010329885557351147
2005,MS,Union County,,26658.0,35928.0,3478.0,right_only,,0.0004611366666685412
2005,MS,Walthall County,,14972.0,33054.0,2385.0,right_only,,0.0008881578322835034
2005,MS,Warren County,,48604.0,40404.0,3042.0,right_only,,0.00027446465364806735
2005,MS,Washington County,,57626.0,27797.0,1743.0,right_only,,0.00019747705536175155
2005,MS,Wayne County,,20884.0,31081.0,2415.0,right_only,,0.0007002308161090711
2005,MS,Webster County,,9810.0,34107.0,5413.0,right_only,,0.0009814144308610071
2005,MS,Wilkinson County,,10149.0,28066.0,3017.0,right_only,,0.0009196850058323415
2005,MS,Winston County,,19654.0,30738.0,2101.0,right_only,,0.0006977458057666465
2005,MS,Yalobusha County,,13487.0,29911.0,5108.0,right_only,,0.0009886847929301277
2005,MS,Yazoo County,,27839.0,27356.0,2306.0,right_only,,0.0004173181900463914
2005,MO,Adair County,,24569.0,31176.0,1475.0,right_only,,0.0005969260931891687
2005,MO,Andrew County,,16506.0,52720.0,3442.0,right_only,,0.0004754346124600203
2005,MO,Atchison County,,6182.0,42375.0,2924.0,right_only,,0.0008195801462788236
2005,MO,Audrain County,,25798.0,40935.0,2823.0,right_only,,0.0004265639583537367
2005,MO,Barry County,,35406.0,36143.0,1931.0,right_only,,0.00048015938015981505
2005,MO,Barton County,,12931.0,39573.0,2265.0,right_only,,0.00072632354770132
2005,MO,Bates County,,16934.0,38882.0,3391.0,right_only,,0.0006381699998806584
2005,MO,Benton County,,18359.0,33305.0,1785.0,right_only,,0.0005775682327368635
2005,MO,Bollinger County,,12148.0,33938.0,2909.0,right_only,,0.0009814144308610071
2005,MO,Buchanan County,,87105.0,42393.0,1498.0,right_only,,0.000184182150493258
2005,MO,Butler County,,41258.0,33525.0,1797.0,right_only,,0.0003055074162340867
2005,MO,Caldwell County,,9162.0,39439.0,4083.0,right_only,,0.0008195801462788236
2005,MO,Callaway County,,42491.0,49544.0,2529.0,right_only,,0.0002612522158772745
2005,MO,Camden County,,39070.0,44617.0,2171.0,right_only,,0.0003479766113501413
2005,MO,Cape Girardeau County,,71141.0,44479.0,1425.0,right_only,,0.00019191398171053463
2005,MO,Carroll County,,10071.0,41619.0,3072.0,right_only,,0.000701525202611663
2005,MO,Carter County,,5877.0,28408.0,3499.0,right_only,,0.0009196850058323415
2005,MO,Cass County,,93269.0,60097.0,1463.0,right_only,,0.00015357475892309683
2005,MO,Cedar County,,14019.0,32800.0,3499.0,right_only,,0.000981414430861007
2005,MO,Chariton County,,7982.0,41558.0,3240.0,right_only,,0.0008195801462788236
2005,MO,Christian County,,66406.0,51135.0,1781.0,right_only,,0.00017894274546652352
2005,MO,Clark County,,7211.0,38133.0,3275.0,right_only,,0.0008195801462788236
2005,MO,Clinton County,,20530.0,51915.0,2052.0,right_only,,0.00041613064319575037
2005,MO,Cole County,,72579.0,53877.0,1848.0,right_only,,0.00020557603000838538
2005,MO,Cooper County,,17273.0,42586.0,3187.0,right_only,,0.0006549584174351721
2005,MO,Crawford County,,23610.0,34506.0,2128.0,right_only,,0.0005062360068370784
2005,MO,Dade County,,7597.0,32714.0,2149.0,right_only,,0.0010329885557351147
2005,MO,Dallas County,,16202.0,38101.0,2387.0,right_only,,0.0006381699998806584
2005,MO,Daviess County,,8040.0,39925.0,2110.0,right_only,,0.0008195801462788236
2005,MO,DeKalb County,,12248.0,43267.0,3369.0,right_only,,0.0007015252026116632
2005,MO,Dent County,,14984.0,36118.0,2350.0,right_only,,0.00072632354770132
2005,MO,Douglas County,,13333.0,30968.0,1872.0,right_only,,0.001032988555735115
2005,MO,Dunklin County,,32023.0,29375.0,1480.0,right_only,,0.0003376965433135358
2005,MO,Franklin County,,98159.0,49120.0,1643.0,right_only,,0.0001658911433434633
2005,MO,Gasconade County,,15466.0,40837.0,2050.0,right_only,,0.0006436347774740692
2005,MO,Gentry County,,6390.0,35556.0,1592.0,right_only,,0.0009814144308610071
2005,MO,Grundy County,,10170.0,35239.0,1504.0,right_only,,0.0009814144308610071
2005,MO,Harrison County,,8765.0,35000.0,3973.0,right_only,,0.0009814144308610071
2005,MO,Henry County,,22277.0,35706.0,2649.0,right_only,,0.0008147733120177392
2005,MO,Hickory County,,9092.0,28097.0,2090.0,right_only,,0.0009196850058323415
2005,MO,Holt County,,5020.0,40261.0,1670.0,right_only,,0.0008195801462788236
2005,MO,Howard County,,9903.0,42067.0,3958.0,right_only,,0.000701525202611663
2005,MO,Howell County,,38066.0,35282.0,1942.0,right_only,,0.000406166014166472
2005,MO,Iron County,,10199.0,29803.0,2997.0,right_only,,0.0009176191104392622
2005,MO,Jasper County,,110999.0,37894.0,1056.0,right_only,,0.00014827103884959797
2005,MO,Johnson County,,51473.0,44985.0,2112.0,right_only,,0.0002656048692714029
2005,MO,Knox County,,4109.0,33029.0,3004.0,right_only,,0.0010329885557351147
2005,MO,Laclede County,,34176.0,37294.0,1841.0,right_only,,0.0004649051828399431
2005,MO,Lafayette County,,32860.0,48257.0,2214.0,right_only,,0.00031379316543551726
2005,MO,Lawrence County,,36821.0,38350.0,2729.0,right_only,,0.00036335798442911366
2005,MO,Lewis County,,10052.0,40399.0,2666.0,right_only,,0.0008195801462788236
2005,MO,Lincoln County,,47408.0,52897.0,2280.0,right_only,,0.00024967079094238
2005,MO,Linn County,,12985.0,37706.0,2901.0,right_only,,0.00072632354770132
2005,MO,Livingston County,,14109.0,39683.0,2958.0,right_only,,0.00072632354770132
2005,MO,McDonald County,,22659.0,36619.0,1878.0,right_only,,0.0008147733120177392
2005,MO,Macon County,,15536.0,36429.0,2039.0,right_only,,0.00072632354770132
2005,MO,Madison County,,11980.0,33456.0,3273.0,right_only,,0.0009814144308610071
2005,MO,Maries County,,8983.0,40185.0,2314.0,right_only,,0.0008195801462788236
2005,MO,Marion County,,28109.0,40859.0,2339.0,right_only,,0.0004669399127614324
2005,MO,Mercer County,,3512.0,34008.0,3225.0,right_only,,0.0008717464511942562
2005,MO,Miller County,,24547.0,35838.0,1883.0,right_only,,0.000434135448254625
2005,MO,Mississippi County,,13649.0,29586.0,3363.0,right_only,,0.0007771052675048219
2005,MO,Moniteau County,,15052.0,47162.0,4591.0,right_only,,0.0006166352197265095
2005,MO,Monroe County,,9187.0,38750.0,2815.0,right_only,,0.0008195801462788236
2005,MO,Montgomery County,,12010.0,39369.0,1748.0,right_only,,0.00072632354770132
2005,MO,Morgan County,,20340.0,36696.0,1859.0,right_only,,0.0006740587057406587
2005,MO,New Madrid County,,18090.0,32895.0,2408.0,right_only,,0.0005775682327368635
2005,MO,Newton County,,54911.0,41163.0,1900.0,right_only,,0.00019280316252558703
2005,MO,Nodaway County,,22055.0,38621.0,2900.0,right_only,,0.0005150850712848499
2005,MO,Oregon County,,10270.0,26144.0,2684.0,right_only,,0.0008775335745573324
2005,MO,Osage County,,13317.0,45746.0,2796.0,right_only,,0.0006549584174351721
2005,MO,Ozark County,,9338.0,31960.0,4507.0,right_only,,0.0010329885557351147
2005,MO,Pemiscot County,,19047.0,30120.0,2701.0,right_only,,0.000694168326831854
2005,MO,Perry County,,18428.0,45713.0,2946.0,right_only,,0.0004923045899646078
2005,MO,Pettis County,,40127.0,37658.0,1571.0,right_only,,0.00027521454318136276
2005,MO,Phelps County,,41995.0,40260.0,2806.0,right_only,,0.000280953437011242
2005,MO,Pike County,,18629.0,42082.0,4027.0,right_only,,0.0005365022536255706
2005,MO,Platte County,,84037.0,65948.0,1647.0,right_only,,0.0001392512976405105
2005,MO,Polk County,,29040.0,35831.0,1768.0,right_only,,0.00040662860825166477
2005,MO,Pulaski County,,43929.0,43155.0,2321.0,right_only,,0.00025937276562709347
2005,MO,Putnam County,,5032.0,34545.0,3462.0,right_only,,0.0008717464511942562
2005,MO,Ralls County,,9694.0,45194.0,5306.0,right_only,,0.0007015252026116632
2005,MO,Randolph County,,25434.0,36458.0,2249.0,right_only,,0.00046333278319638497
2005,MO,Ray County,,23457.0,53343.0,1955.0,right_only,,0.00034248938537011377
2005,MO,Reynolds County,,6480.0,32059.0,2133.0,right_only,,0.0010329885557351147
2005,MO,Ripley County,,13564.0,29369.0,1544.0,right_only,,0.0007771052675048219
2005,MO,St. Clair County,,9457.0,32217.0,4756.0,right_only,,0.0010329885557351147
2005,MO,Ste. Genevieve County,,17876.0,46911.0,3353.0,right_only,,0.0004923045899646078
2005,MO,Saline County,,22862.0,38818.0,2376.0,right_only,,0.0005261946043208316
2005,MO,Schuyler County,,4109.0,31358.0,3011.0,right_only,,0.0009176191104392624
2005,MO,Scotland County,,4765.0,39722.0,5187.0,right_only,,0.0008195801462788236
2005,MO,Scott County,,40620.0,37716.0,2831.0,right_only,,0.00028138934706715924
2005,MO,Shannon County,,8246.0,30766.0,2743.0,right_only,,0.0010329885557351147
2005,MO,Shelby County,,6644.0,35012.0,2328.0,right_only,,0.0009814144308610071
2005,MO,Stoddard County,,29771.0,35932.0,2089.0,right_only,,0.00038407978194406945
2005,MO,Stone County,,30460.0,41351.0,3026.0,right_only,,0.0003238220433955485
2005,MO,Sullivan County,,6894.0,30459.0,2500.0,right_only,,0.0009196850058323415
2005,MO,Taney County,,43118.0,39026.0,1933.0,right_only,,0.00029219569302550474
2005,MO,Texas County,,24270.0,31552.0,1469.0,right_only,,0.0006027978416486159
2005,MO,Vernon County,,20210.0,34387.0,2442.0,right_only,,0.000554018142006651
2005,MO,Warren County,,28588.0,50231.0,3606.0,right_only,,0.00034248938537011377
2005,MO,Washington County,,23815.0,35901.0,1908.0,right_only,,0.0007014360733409738
2005,MO,Wayne County,,12898.0,30621.0,3199.0,right_only,,0.001032988555735115
2005,MO,Webster County,,34271.0,40889.0,2059.0,right_only,,0.0003487546857906708
2005,MO,Worth County,,2120.0,38220.0,5719.0,right_only,,0.0008195801462788236
2005,MO,Wright County,,18069.0,29636.0,2323.0,right_only,,0.000694168326831854
2005,MT,Beaverhead County,,8761.0,38264.0,2978.0,right_only,,0.0008195801462788236
2005,MT,Big Horn County,,12769.0,36550.0,3662.0,right_only,,0.00072632354770132
2005,MT,Blaine County,,6605.0,37034.0,2430.0,right_only,,0.0008195801462788236
2005,MT,Broadwater County,,4427.0,44667.0,5454.0,right_only,,0.000701525202611663
2005,MT,Carbon County,,9759.0,49010.0,4509.0,right_only,,0.0007015252026116632
2005,MT,Carter County,,1270.0,35703.0,4172.0,right_only,,0.0008717464511942562
2005,MT,Cascade County,,81766.0,42389.0,1130.0,right_only,,0.00013027449521575717
2005,MT,Chouteau County,,5304.0,41064.0,3997.0,right_only,,0.0008195801462788236
2005,MT,Custer County,,11155.0,38913.0,3334.0,right_only,,0.00072632354770132
2005,MT,Daniels County,,1769.0,38125.0,4608.0,right_only,,0.0008195801462788236
2005,MT,Dawson County,,8536.0,50752.0,3727.0,right_only,,0.0007015252026116632
2005,MT,Deer Lodge County,,8991.0,35310.0,3931.0,right_only,,0.0009814144308610071
2005,MT,Fallon County,,2624.0,52529.0,11864.0,right_only,,0.0007015252026116632
2005,MT,Fergus County,,11246.0,37607.0,4625.0,right_only,,0.0008195801462788236
2005,MT,Flathead County,,82535.0,44998.0,1967.0,right_only,,0.00021821832904158128
2005,MT,Gallatin County,,80708.0,50136.0,1348.0,right_only,,0.00017232008287155673
2005,MT,Garfield County,,1173.0,42955.0,10147.0,right_only,,0.0008195801462788236
2005,MT,Glacier County,,13389.0,38075.0,5717.0,right_only,,0.00072632354770132
2005,MT,Golden Valley County,,1114.0,35726.0,2399.0,right_only,,0.0008717464511942562
2005,MT,Granite County,,2895.0,36052.0,4638.0,right_only,,0.0008717464511942562
2005,MT,Hill County,,16201.0,43606.0,3351.0,right_only,,0.0006549584174351721
2005,MT,Jefferson County,,10770.0,56695.0,4399.0,right_only,,0.0005597324153038492
2005,MT,Judith Basin County,,2134.0,41473.0,6300.0,right_only,,0.0008195801462788236
2005,MT,Lake County,,27941.0,37274.0,3459.0,right_only,,0.0004843264970586589
2005,MT,Lewis and Clark County,,58126.0,50238.0,1676.0,right_only,,0.00018877084333588384
2005,MT,Liberty County,,1944.0,40212.0,2173.0,right_only,,0.0008195801462788236
2005,MT,Lincoln County,,18666.0,30823.0,3365.0,right_only,,0.000694168326831854
2005,MT,McCone County,,1743.0,48167.0,5220.0,right_only,,0.0007015252026116632
2005,MT,Madison County,,7082.0,42998.0,2993.0,right_only,,0.000701525202611663
2005,MT,Meagher County,,1907.0,31577.0,3492.0,right_only,,0.0009196850058323415
2005,MT,Mineral County,,3941.0,37256.0,3018.0,right_only,,0.0008195801462788236
2005,MT,Musselshell County,,4376.0,37033.0,4314.0,right_only,,0.0008195801462788236
2005,MT,Park County,,15757.0,38830.0,2922.0,right_only,,0.0006381699998806584
2005,MT,Petroleum County,,460.0,36875.0,7486.0,right_only,,0.0008717464511942562
2005,MT,Phillips County,,4038.0,36453.0,3605.0,right_only,,0.0008717464511942562
2005,MT,Pondera County,,5973.0,36419.0,2864.0,right_only,,0.0009814144308610071
2005,MT,Powder River County,,1699.0,37685.0,5468.0,right_only,,0.0008717464511942562
2005,MT,Powell County,,6956.0,39851.0,2639.0,right_only,,0.0008195801462788236
2005,MT,Prairie County,,1077.0,34896.0,5784.0,right_only,,0.0008717464511942562
2005,MT,Ravalli County,,39205.0,43000.0,2040.0,right_only,,0.0004091062710170087
2005,MT,Richland County,,9020.0,52516.0,2671.0,right_only,,0.0006166352197265095
2005,MT,Roosevelt County,,10392.0,37451.0,2599.0,right_only,,0.0008195801462788236
2005,MT,Rosebud County,,9147.0,44776.0,5112.0,right_only,,0.0007015252026116632
2005,MT,Sanders County,,10732.0,30622.0,1844.0,right_only,,0.0010329885557351147
2005,MT,Sheridan County,,3471.0,39578.0,2805.0,right_only,,0.0008195801462788236
2005,MT,Silver Bow County,,32737.0,37986.0,2441.0,right_only,,0.00037280969638963404
2005,MT,Stillwater County,,8307.0,57227.0,3961.0,right_only,,0.0005597324153038492
2005,MT,Sweet Grass County,,3636.0,43723.0,5263.0,right_only,,0.0008195801462788236
2005,MT,Teton County,,6116.0,39516.0,3097.0,right_only,,0.0008195801462788236
2005,MT,Toole County,,5221.0,42949.0,6648.0,right_only,,0.0008195801462788236
2005,MT,Treasure County,,698.0,37969.0,10695.0,right_only,,0.0008717464511942562
2005,MT,Valley County,,7028.0,42050.0,3536.0,right_only,,0.0008195801462788236
2005,MT,Wheatland County,,2030.0,30321.0,3592.0,right_only,,0.0009196850058323415
2005,MT,Wibaux County,,917.0,40417.0,5984.0,right_only,,0.0008195801462788236
2005,MT,Yellowstone County,,136493.0,48641.0,1222.0,right_only,,0.00015384587807390512
2005,NE,Adams County,,32918.0,44443.0,2109.0,right_only,,0.00030321732716572636
2005,NE,Antelope County,,6930.0,37058.0,2919.0,right_only,,0.0008195801462788236
2005,NE,Arthur County,,369.0,43250.0,9726.0,right_only,,0.0008195801462788236
2005,NE,Banner County,,729.0,34063.0,9952.0,right_only,,0.0008717464511942562
2005,NE,Blaine County,,473.0,39000.0,9430.0,right_only,,0.0008195801462788236
2005,NE,Boone County,,5686.0,40703.0,2423.0,right_only,,0.0008195801462788236
2005,NE,Box Butte County,,11130.0,44404.0,5955.0,right_only,,0.0007015252026116632
2005,NE,Boyd County,,2210.0,34906.0,4996.0,right_only,,0.0008717464511942562
2005,NE,Brown County,,3285.0,28038.0,4324.0,right_only,,0.0009306999730961246
