Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator,Death_per_cap,Imputed_death_per_cap
2009,VA,Virginia Beach city,36.0,433575.0,,both,0,VA-Virginia Beach city,8.303061754021796e-05,8.303061754021796e-05
2009,WA,Clark County,59.0,432002.0,58262.0,both,0,WA-Clark County,0.00013657344178962135,0.00013657344178962135
2009,WA,King County,246.0,1916441.0,68065.0,both,0,WA-King County,0.0001283629394278248,0.0001283629394278248
2009,WA,Pierce County,102.0,796836.0,57869.0,both,0,WA-Pierce County,0.0001280062647771938,0.0001280062647771938
2009,WA,Snohomish County,125.0,694571.0,66300.0,both,0,WA-Snohomish County,0.00017996720277696593,0.00017996720277696593
2009,WA,Spokane County,74.0,468684.0,47250.0,both,0,WA-Spokane County,0.0001578888974234239,0.0001578888974234239
2009,WI,Dane County,49.0,491357.0,60519.0,both,0,WI-Dane County,9.97238260572252e-05,9.97238260572252e-05
2009,WI,Milwaukee County,167.0,959521.0,43215.0,both,0,WI-Milwaukee County,0.00017404517462358822,0.00017404517462358822
2010,AL,Jefferson County,70.0,658466.0,45244.0,both,0,AL-Jefferson County,0.00010630769090583265,0.00010630769090583265
2010,AL,Mobile County,39.0,412992.0,40996.0,both,0,AL-Mobile County,9.443282194328219e-05,9.443282194328219e-05
2010,AZ,Maricopa County,642.0,3817117.0,55054.0,both,0,AZ-Maricopa County,0.00016818976206388225,0.00016818976206388225
2010,AZ,Pima County,204.0,980263.0,45521.0,both,0,AZ-Pima County,0.0002081074160709932,0.0002081074160709932
2010,CA,Alameda County,131.0,1510271.0,69384.0,both,0,CA-Alameda County,8.673939975011108e-05,8.673939975011108e-05
2010,CA,Contra Costa County,91.0,1049025.0,78385.0,both,0,CA-Contra Costa County,8.674721765448869e-05,8.674721765448869e-05
2010,CA,Fresno County,96.0,930450.0,46430.0,both,0,CA-Fresno County,0.0001031758826374335,0.0001031758826374335
2010,CA,Kern County,145.0,839631.0,47089.0,both,0,CA-Kern County,0.00017269491002595188,0.00017269491002595188
2010,CA,Los Angeles County,715.0,9818605.0,55476.0,both,0,CA-Los Angeles County,7.28209353569066e-05,7.28209353569066e-05
2010,CA,Monterey County,36.0,415057.0,59271.0,both,0,CA-Monterey County,8.673507494151406e-05,8.673507494151406e-05
2010,CA,Orange County,313.0,3010232.0,74344.0,both,0,CA-Orange County,0.00010397869665859641,0.00010397869665859641
2010,CA,Riverside County,250.0,2189641.0,57768.0,both,0,CA-Riverside County,0.00011417396733071769,0.00011417396733071769
2010,CA,Sacramento County,228.0,1418788.0,56439.0,both,0,CA-Sacramento County,0.00016070054158901824,0.00016070054158901824
2010,CA,San Bernardino County,193.0,2035210.0,55845.0,both,0,CA-San Bernardino County,9.48305088909744e-05,9.48305088909744e-05
2010,CA,San Diego County,380.0,3095313.0,63069.0,both,0,CA-San Diego County,0.000122766259825743,0.000122766259825743
2010,CA,San Francisco County,167.0,805235.0,71304.0,both,0,CA-San Francisco County,0.0002073928728880389,0.0002073928728880389
2010,CA,San Joaquin County,121.0,685306.0,54341.0,both,0,CA-San Joaquin County,0.00017656346216142862,0.00017656346216142862
2010,CA,San Mateo County,54.0,718451.0,85648.0,both,0,CA-San Mateo County,7.516170205066177e-05,7.516170205066177e-05
2010,CA,Santa Barbara County,38.0,423895.0,60078.0,both,0,CA-Santa Barbara County,8.964484129324478e-05,8.964484129324478e-05
2010,CA,Santa Clara County,133.0,1781642.0,86850.0,both,0,CA-Santa Clara County,7.465023837561081e-05,7.465023837561081e-05
2010,CA,Solano County,45.0,413344.0,68409.0,both,0,CA-Solano County,0.00010886815824107765,0.00010886815824107765
2010,CA,Sonoma County,76.0,483878.0,63274.0,both,0,CA-Sonoma County,0.00015706438399761924,0.00015706438399761924
2010,CA,Stanislaus County,83.0,514453.0,51094.0,both,0,CA-Stanislaus County,0.000161336409740054,0.000161336409740054
2010,CA,Tulare County,22.0,442179.0,43851.0,both,0,CA-Tulare County,4.975360657109451e-05,4.975360657109451e-05
2010,CA,Ventura County,93.0,823318.0,75348.0,both,0,CA-Ventura County,0.00011295756925027754,0.00011295756925027754
2010,CO,Adams County,53.0,441603.0,54666.0,both,0,CO-Adams County,0.00012001730060710639,0.00012001730060710639
2010,CO,Arapahoe County,78.0,572003.0,58719.0,both,0,CO-Arapahoe County,0.00013636292117349036,0.00013636292117349036
2010,CO,Denver County,121.0,600158.0,45501.0,both,0,CO-Denver County,0.00020161357509189247,0.00020161357509189247
2010,CO,El Paso County,77.0,622263.0,56268.0,both,0,CO-El Paso County,0.00012374189048681988,0.00012374189048681988
2010,CO,Jefferson County,55.0,534543.0,66075.0,both,0,CO-Jefferson County,0.00010289162892414642,0.00010289162892414642
2010,CT,Fairfield County,51.0,916829.0,81268.0,both,0,CT-Fairfield County,5.5626512686662396e-05,5.5626512686662396e-05
2010,CT,Hartford County,78.0,894014.0,62590.0,both,0,CT-Hartford County,8.724695586422584e-05,8.724695586422584e-05
2010,CT,New Haven County,109.0,862477.0,61114.0,both,0,CT-New Haven County,0.00012638018173238242,0.00012638018173238242
2010,DE,New Castle County,70.0,538479.0,62474.0,both,0,DE-New Castle County,0.00012999578442241945,0.00012999578442241945
2010,FL,Brevard County,135.0,543376.0,49523.0,both,0,FL-Brevard County,0.00024844674774005476,0.00024844674774005476
2010,FL,Broward County,262.0,1748066.0,51694.0,both,0,FL-Broward County,0.00014987992444221213,0.00014987992444221213
2010,FL,Duval County,146.0,864263.0,49463.0,both,0,FL-Duval County,0.00016893005948420792,0.00016893005948420792
2010,FL,Hillsborough County,269.0,1229226.0,49536.0,both,0,FL-Hillsborough County,0.00021883689411060294,0.00021883689411060294
2010,FL,Lee County,106.0,618754.0,50014.0,both,0,FL-Lee County,0.00017131202384146202,0.00017131202384146202
2010,FL,Miami-Dade County,112.0,2496435.0,43605.0,both,0,FL-Miami-Dade County,4.486397602981852e-05,4.486397602981852e-05
2010,FL,Orange County,149.0,1145956.0,50138.0,both,0,FL-Orange County,0.00013002244414270705,0.00013002244414270705
2010,FL,Palm Beach County,230.0,1320134.0,53242.0,both,0,FL-Palm Beach County,0.00017422473779176963,0.00017422473779176963
2010,FL,Pasco County,173.0,464697.0,44228.0,both,0,FL-Pasco County,0.0003722855968512816,0.0003722855968512816
2010,FL,Pinellas County,284.0,916542.0,45258.0,both,0,FL-Pinellas County,0.0003098603228220856,0.0003098603228220856
2010,FL,Polk County,86.0,602095.0,43946.0,both,0,FL-Polk County,0.0001428346025128925,0.0001428346025128925
2010,FL,Seminole County,61.0,422718.0,58971.0,both,0,FL-Seminole County,0.00014430424065216055,0.00014430424065216055
2010,FL,Volusia County,104.0,494593.0,44400.0,both,0,FL-Volusia County,0.00021027390197596811,0.00021027390197596811
2010,GA,Cobb County,50.0,688078.0,65522.0,both,0,GA-Cobb County,7.266618028769994e-05,7.266618028769994e-05
2010,GA,DeKalb County,40.0,691893.0,51349.0,both,0,GA-DeKalb County,5.781240740981626e-05,5.781240740981626e-05
2010,GA,Fulton County,119.0,920581.0,56709.0,both,0,GA-Fulton County,0.00012926619167677803,0.00012926619167677803
2010,GA,Gwinnett County,54.0,805321.0,63219.0,both,0,GA-Gwinnett County,6.705400703570378e-05,6.705400703570378e-05
2010,HI,Honolulu County,100.0,953207.0,70093.0,both,0,HI-Honolulu County,0.00010490900717262882,0.00010490900717262882
2010,IA,Polk County,48.0,430640.0,56094.0,both,0,IA-Polk County,0.0001114620100315809,0.0001114620100315809
2010,IL,Cook County,502.0,5194675.0,53942.0,both,0,IL-Cook County,9.663742197538826e-05,9.663742197538826e-05
2010,IL,DuPage County,74.0,916924.0,76581.0,both,0,IL-DuPage County,8.070461674031872e-05,8.070461674031872e-05
2010,IL,Kane County,25.0,515269.0,67767.0,both,0,IL-Kane County,4.851834672763158e-05,4.851834672763158e-05
2010,IL,Lake County,90.0,703462.0,78948.0,both,0,IL-Lake County,0.00012793868041201942,0.00012793868041201942
2010,IL,Will County,54.0,677560.0,75906.0,both,0,IL-Will County,7.969773894562843e-05,7.969773894562843e-05
2010,IN,Lake County,13.0,496005.0,48723.0,both,0,IN-Lake County,2.620941321156037e-05,2.620941321156037e-05
2010,IN,Marion County,163.0,903393.0,43541.0,both,0,IN-Marion County,0.00018043088666837135,0.00018043088666837135
2010,KS,Johnson County,34.0,544179.0,73733.0,both,0,KS-Johnson County,6.247944150729815e-05,6.247944150729815e-05
2010,KS,Sedgwick County,40.0,498365.0,47848.0,both,0,KS-Sedgwick County,8.026245823843969e-05,8.026245823843969e-05
2010,KY,Jefferson County,107.0,741096.0,45352.0,both,0,KY-Jefferson County,0.00014438075498990685,0.00014438075498990685
2010,LA,East Baton Rouge Parish,31.0,440171.0,46179.0,both,0,LA-East Baton Rouge Parish,7.042717489339371e-05,7.042717489339371e-05
2010,LA,Jefferson Parish,58.0,432552.0,48175.0,both,0,LA-Jefferson Parish,0.00013408792468882355,0.00013408792468882355
2010,MA,Bristol County,115.0,548285.0,54955.0,both,0,MA-Bristol County,0.00020974493192409057,0.00020974493192409057
2010,MA,Essex County,68.0,743159.0,64153.0,both,0,MA-Essex County,9.15012803451213e-05,9.15012803451213e-05
2010,MA,Hampden County,51.0,463490.0,47724.0,both,0,MA-Hampden County,0.00011003473645601847,0.00011003473645601847
2010,MA,Middlesex County,151.0,1503085.0,77377.0,both,0,MA-Middlesex County,0.0001004600538226381,0.0001004600538226381
2010,MA,Norfolk County,71.0,670850.0,81027.0,both,0,MA-Norfolk County,0.00010583587985391667,0.00010583587985391667
2010,MA,Plymouth County,43.0,494919.0,73131.0,both,0,MA-Plymouth County,8.688290407117124e-05,8.688290407117124e-05
2010,MA,Suffolk County,93.0,722023.0,50597.0,both,0,MA-Suffolk County,0.0001288047610671682,0.0001288047610671682
2010,MA,Worcester County,87.0,798552.0,64152.0,both,0,MA-Worcester County,0.00010894719442190365,0.00010894719442190365
2010,MD,Anne Arundel County,59.0,537656.0,83456.0,both,0,MD-Anne Arundel County,0.00010973559301858437,0.00010973559301858437
2010,MD,Baltimore County,120.0,805029.0,63959.0,both,0,MD-Baltimore County,0.00014906295301163065,0.00014906295301163065
2010,MD,Baltimore city,136.0,620961.0,,both,0,MD-Baltimore city,0.0002190153648940916,0.0002190153648940916
2010,MD,Montgomery County,18.0,971777.0,93373.0,both,0,MD-Montgomery County,1.8522768083624125e-05,1.8522768083624125e-05
2010,MD,Prince George's County,39.0,863420.0,71260.0,both,0,MD-Prince George's County,4.516921081281416e-05,4.516921081281416e-05
2010,MI,Genesee County,110.0,425790.0,43483.0,both,0,MI-Genesee County,0.0002583433147795862,0.0002583433147795862
2010,MI,Kent County,53.0,602622.0,49532.0,both,0,MI-Kent County,8.794899621985258e-05,8.794899621985258e-05
2010,MI,Macomb County,224.0,840978.0,53996.0,both,0,MI-Macomb County,0.00026635655153880365,0.00026635655153880365
2010,MI,Oakland County,192.0,1202362.0,66390.0,both,0,MI-Oakland County,0.00015968568534268382,0.00015968568534268382
2010,MI,Wayne County,407.0,1820584.0,42241.0,both,0,MI-Wayne County,0.00022355463961014707,0.00022355463961014707
2010,MN,Hennepin County,109.0,1152425.0,61328.0,both,0,MN-Hennepin County,9.458316159402999e-05,9.458316159402999e-05
2010,MN,Ramsey County,40.0,508640.0,51915.0,both,0,MN-Ramsey County,7.864108210128971e-05,7.864108210128971e-05
2010,MO,Jackson County,112.0,674158.0,46252.0,both,0,MO-Jackson County,0.00016613316166239962,0.00016613316166239962
2010,MO,St. Louis County,144.0,998954.0,57561.0,both,0,MO-St. Louis County,0.00014415078171767668,0.00014415078171767668
2010,NC,Guilford County,36.0,488406.0,45676.0,both,0,NC-Guilford County,7.370916819203695e-05,7.370916819203695e-05
2010,NC,Mecklenburg County,65.0,919628.0,55294.0,both,0,NC-Mecklenburg County,7.068075352207631e-05,7.068075352207631e-05
2010,NC,Wake County,54.0,900993.0,63770.0,both,0,NC-Wake County,5.9933872960167285e-05,5.9933872960167285e-05
2010,NE,Douglas County,35.0,517110.0,51878.0,both,0,NE-Douglas County,6.768385836669181e-05,6.768385836669181e-05
2010,NH,Hillsborough County,57.0,400721.0,69321.0,both,0,NH-Hillsborough County,0.0001422436059003646,0.0001422436059003646
2010,NJ,Bergen County,52.0,905116.0,81708.0,both,0,NJ-Bergen County,5.74511996252414e-05,5.74511996252414e-05
2010,NJ,Burlington County,46.0,448734.0,76258.0,both,0,NJ-Burlington County,0.00010251061876300881,0.00010251061876300881
2010,NJ,Camden County,96.0,513657.0,60976.0,both,0,NJ-Camden County,0.00018689514598263044,0.00018689514598263044
2010,NJ,Essex County,74.0,783969.0,55125.0,both,0,NJ-Essex County,9.439148741850763e-05,9.439148741850763e-05
2010,NJ,Hudson County,32.0,634266.0,55275.0,both,0,NJ-Hudson County,5.0452018553729825e-05,5.0452018553729825e-05
2010,NJ,Middlesex County,61.0,809858.0,77615.0,both,0,NJ-Middlesex County,7.532184654593768e-05,7.532184654593768e-05
2010,NJ,Monmouth County,66.0,630380.0,82265.0,both,0,NJ-Monmouth County,0.00010469875313303087,0.00010469875313303087
2010,NJ,Morris County,32.0,492276.0,96747.0,both,0,NJ-Morris County,6.500418464438648e-05,6.500418464438648e-05
2010,NJ,Ocean County,54.0,576567.0,59620.0,both,0,NJ-Ocean County,9.365780559761485e-05,9.365780559761485e-05
2010,NJ,Passaic County,35.0,501226.0,54944.0,both,0,NJ-Passaic County,6.98287798318523e-05,6.98287798318523e-05
2010,NJ,Union County,35.0,536499.0,66791.0,both,0,NJ-Union County,6.523777304337939e-05,6.523777304337939e-05
2010,NM,Bernalillo County,184.0,662564.0,47481.0,both,0,NM-Bernalillo County,0.000277709021317186,0.000277709021317186
2010,NV,Clark County,387.0,1951269.0,56258.0,both,0,NV-Clark County,0.0001983324697927349,0.0001983324697927349
2010,NV,Washoe County,98.0,421407.0,55658.0,both,0,NV-Washoe County,0.00023255427650703477,0.00023255427650703477
2010,NY,Bronx County,169.0,1385108.0,34264.0,both,0,NY-Bronx County,0.00012201214634526694,0.00012201214634526694
2010,NY,Erie County,74.0,919040.0,47372.0,both,0,NY-Erie County,8.051880222841226e-05,8.051880222841226e-05
2010,NY,Kings County,186.0,2504700.0,43567.0,both,0,NY-Kings County,7.426039046592406e-05,7.426039046592406e-05
2010,NY,Monroe County,57.0,744344.0,51303.0,both,0,NY-Monroe County,7.65774964263835e-05,7.65774964263835e-05
2010,NY,Nassau County,105.0,1339532.0,93613.0,both,0,NY-Nassau County,7.838558541341305e-05,7.838558541341305e-05
2010,NY,New York County,134.0,1585873.0,64971.0,both,0,NY-New York County,8.449604728751924e-05,8.449604728751924e-05
2010,NY,Onondaga County,33.0,467026.0,50676.0,both,0,NY-Onondaga County,7.065987760852715e-05,7.065987760852715e-05
2010,NY,Queens County,137.0,2230722.0,55291.0,both,0,NY-Queens County,6.141509340921907e-05,6.141509340921907e-05
2010,NY,Richmond County,57.0,468730.0,71084.0,both,0,NY-Richmond County,0.00012160518848804216,0.00012160518848804216
2010,NY,Suffolk County,190.0,1493350.0,84506.0,both,0,NY-Suffolk County,0.00012723072287139652,0.00012723072287139652
2010,NY,Westchester County,48.0,949113.0,79619.0,both,0,NY-Westchester County,5.05735355010415e-05,5.05735355010415e-05
2010,OH,Cuyahoga County,180.0,1280122.0,43603.0,both,0,OH-Cuyahoga County,0.00014061159795706972,0.00014061159795706972
2010,OH,Franklin County,239.0,1163414.0,49087.0,both,0,OH-Franklin County,0.00020542988136639236,0.00020542988136639236
2010,OH,Hamilton County,114.0,802374.0,48234.0,both,0,OH-Hamilton County,0.00014207838240022733,0.00014207838240022733
2010,OH,Lucas County,54.0,441815.0,42072.0,both,0,OH-Lucas County,0.00012222310242975,0.00012222310242975
2010,OH,Montgomery County,130.0,535153.0,43965.0,both,0,OH-Montgomery County,0.00024292118328777003,0.00024292118328777003
